proc id: 1 || iter 49 || Loss: 10.9510 || timer: 0.9094 sec.
proc id: 1 || iter 50 || Loss: 10.4782 || timer: 1.1820 sec.
proc id: 1 || iter 51 || Loss: 10.9128 || timer: 1.1186 sec.
proc id: 1 || iter 52 || Loss: 10.6144 || timer: 1.2717 sec.
proc id: 1 || iter 53 || Loss: 10.6341 || timer: 0.9997 sec.
proc id: 1 || iter 54 || Loss: 9.4967 || timer: 1.0731 sec.
proc id: 1 || iter 55 || Loss: 10.2282 || timer: 0.9872 sec.
proc id: 1 || iter 56 || Loss: 9.9170 || timer: 1.0618 sec.
proc id: 1 || iter 57 || Loss: 9.5472 || timer: 1.7159 sec.
proc id: 1 || iter 58 || Loss: 9.6097 || timer: 1.2752 sec.
proc id: 1 || iter 59 || Loss: 10.0021 || timer: 0.9134 sec.
proc id: 1 || iter 60 || Loss: 9.5657 || timer: 0.9404 sec.
proc id: 1 || iter 61 || Loss: 9.8637 || timer: 1.2702 sec.
proc id: 1 || iter 62 || Loss: 8.8743 || timer: 1.2292 sec.
proc id: 1 || iter 63 || Loss: 9.3361 || timer: 1.3454 sec.
proc id: 1 || iter 64 || Loss: 9.2521 || timer: 1.3377 sec.
proc id: 1 || iter 65 || Loss: 8.9364 || timer: 1.2205 sec.
proc id: 1 || iter 66 || Loss: 9.5071 || timer: 1.1297 sec.
proc id: 1 || iter 67 || Loss: 8.6977 || timer: 1.0804 sec.
proc id: 1 || iter 68 || Loss: 8.8184 || timer: 1.0283 sec.
proc id: 1 || iter 69 || Loss: 8.5371 || timer: 2.1233 sec.
proc id: 1 || iter 70 || Loss: 8.9005 || timer: 1.1855 sec.
proc id: 1 || iter 71 || Loss: 8.7473 || timer: 1.1081 sec.
proc id: 1 || iter 72 || Loss: 8.6356 || timer: 1.0658 sec.
proc id: 1 || iter 73 || Loss: 8.4496 || timer: 1.2179 sec.
proc id: 1 || iter 74 || Loss: 8.4335 || timer: 0.9877 sec.
proc id: 1 || iter 75 || Loss: 8.2591 || timer: 0.8437 sec.
proc id: 1 || iter 76 || Loss: 8.9177 || timer: 1.3103 sec.
proc id: 1 || iter 77 || Loss: 8.4731 || timer: 1.0253 sec.
proc id: 1 || iter 78 || Loss: 8.1653 || timer: 1.4278 sec.
proc id: 1 || iter 79 || Loss: 8.5380 || timer: 0.9066 sec.
proc id: 1 || iter 80 || Loss: 8.3956 || timer: 0.9404 sec.
proc id: 1 || iter 81 || Loss: 8.1438 || timer: 1.4218 sec.
proc id: 1 || iter 82 || Loss: 8.4804 || timer: 1.2585 sec.
proc id: 1 || iter 83 || Loss: 8.0826 || timer: 1.1069 sec.
proc id: 1 || iter 84 || Loss: 7.8167 || timer: 1.2222 sec.
proc id: 1 || iter 85 || Loss: 7.9093 || timer: 0.8986 sec.
proc id: 1 || iter 86 || Loss: 7.9754 || timer: 1.3579 sec.
proc id: 1 || iter 87 || Loss: 7.8777 || timer: 1.0752 sec.
proc id: 1 || iter 88 || Loss: 8.2798 || timer: 1.3470 sec.
proc id: 1 || iter 89 || Loss: 7.9122 || timer: 1.0551 sec.
proc id: 1 || iter 90 || Loss: 8.2177 || timer: 1.2848 sec.
proc id: 1 || iter 91 || Loss: 8.6384 || timer: 1.0521 sec.
proc id: 1 || iter 92 || Loss: 7.8301 || timer: 1.0731 sec.
proc id: 1 || iter 93 || Loss: 7.6170 || timer: 1.2203 sec.
proc id: 1 || iter 94 || Loss: 8.6493 || timer: 1.0844 sec.
proc id: 1 || iter 95 || Loss: 8.1795 || timer: 1.1557 sec.
proc id: 1 || iter 96 || Loss: 7.2824 || timer: 1.2325 sec.
proc id: 1 || iter 97 || Loss: 8.0257 || timer: 0.9646 sec.
proc id: 1 || iter 98 || Loss: 7.7274 || timer: 1.1662 sec.
proc id: 1 || iter 99 || Loss: 8.2457 || timer: 1.1013 sec.
proc id: 1 || iter 100 || Loss: 7.6191 || timer: 0.9739 sec.
proc id: 1 || iter 101 || Loss: 7.7916 || timer: 1.9296 sec.
proc id: 1 || iter 102 || Loss: 7.8196 || timer: 1.4945 sec.
proc id: 1 || iter 103 || Loss: 7.6456 || timer: 0.8508 sec.
proc id: 1 || iter 104 || Loss: 7.8705 || timer: 0.9565 sec.
proc id: 1 || iter 105 || Loss: 7.7564 || timer: 1.1009 sec.
proc id: 1 || iter 106 || Loss: 7.3641 || timer: 1.0807 sec.
proc id: 1 || iter 107 || Loss: 7.3542 || timer: 0.9249 sec.
proc id: 1 || iter 108 || Loss: 7.7804 || timer: 1.0141 sec.
proc id: 1 || iter 109 || Loss: 8.2473 || timer: 1.5308 sec.
proc id: 1 || iter 110 || Loss: 7.8138 || timer: 1.0526 sec.
proc id: 1 || iter 111 || Loss: 8.1907 || timer: 1.2780 sec.
proc id: 1 || iter 112 || Loss: 7.6609 || timer: 1.1574 sec.
proc id: 1 || iter 113 || Loss: 7.8010 || timer: 1.0401 sec.
proc id: 1 || iter 114 || Loss: 7.8484 || timer: 1.2683 sec.
proc id: 1 || iter 115 || Loss: 7.5969 || timer: 1.0156 sec.
proc id: 1 || iter 116 || Loss: 7.6394 || timer: 1.3095 sec.
proc id: 1 || iter 117 || Loss: 7.4466 || timer: 1.3550 sec.
proc id: 1 || iter 118 || Loss: 7.6833 || timer: 1.3167 sec.
proc id: 1 || iter 119 || Loss: 7.4190 || timer: 1.2650 sec.
proc id: 1 || iter 120 || Loss: 7.9912 || timer: 1.1878 sec.
proc id: 1 || iter 121 || Loss: 7.5277 || timer: 1.2172 sec.
proc id: 1 || iter 122 || Loss: 7.6573 || timer: 1.2418 sec.
proc id: 1 || iter 123 || Loss: 7.8592 || timer: 1.1685 sec.
proc id: 1 || iter 124 || Loss: 7.5837 || timer: 1.1633 sec.
proc id: 1 || iter 125 || Loss: 7.7228 || timer: 1.1812 sec.
proc id: 1 || iter 126 || Loss: 7.8387 || timer: 1.2795 sec.
proc id: 1 || iter 127 || Loss: 7.8717 || timer: 1.0986 sec.
proc id: 1 || iter 128 || Loss: 7.2229 || timer: 1.3639 sec.
proc id: 1 || iter 129 || Loss: 7.4849 || timer: 1.3582 sec.
proc id: 1 || iter 130 || Loss: 7.3993 || timer: 1.3381 sec.
proc id: 1 || iter 131 || Loss: 7.3313 || timer: 1.1527 sec.
proc id: 1 || iter 132 || Loss: 7.6706 || timer: 1.3045 sec.
proc id: 1 || iter 133 || Loss: 7.5787 || timer: 1.1392 sec.
proc id: 1 || iter 134 || Loss: 7.8584 || timer: 1.1082 sec.
proc id: 1 || iter 135 || Loss: 7.4601 || timer: 1.1205 sec.
proc id: 1 || iter 136 || Loss: 7.5320 || timer: 1.3732 sec.Use MLU Deivce ......
/torch/src/pytorch_models/Training/Detection/ssd_vgg16/utils/augmentations.py:238: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
Use MLU Deivce ......
/torch/src/pytorch_models/Training/Detection/ssd_vgg16/utils/augmentations.py:238: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
Use MLU Deivce ......
/torch/src/pytorch_models/Training/Detection/ssd_vgg16/utils/augmentations.py:238: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray
  mode = random.choice(self.sample_options)
Use MLU Deivce ......
